date,predicted_ret_t1,actual_ret_t1,position,strategy_daily_ret,strategy_equity,buyhold_equity,model
2021-04-26,-0.0052990615,-0.004332204329756673,0.0,-0.0,1.0472886692077645,1.0480019293856153,mohamed_v2_tuned
2021-04-27,0.008024633,-0.003380843501747499,1.0,-0.003380843501747499,1.0437479501160196,1.044458798872833,mohamed_v2_tuned
2021-04-28,0.0051673055,0.0035988236598911705,1.0,0.0035988236598911705,1.04750421493386,1.0482176219099981,mohamed_v2_tuned
2021-04-29,0.007064104,-0.006554614597398367,1.0,-0.006554614597398367,1.0406382285158182,1.0413469593841767,mohamed_v2_tuned
2021-04-30,0.009437799,-0.005325565386479547,1.0,-0.005325565386479547,1.035096241586187,1.0358011980619646,mohamed_v2_tuned
2021-05-03,0.0018440485,-0.01799573975738078,1.0,-0.01799573975738078,1.016468918998759,1.0171611892612582,mohamed_v2_tuned
2021-05-04,0.018815339,-0.003362257890255016,1.0,-0.003362257890255016,1.0130512883556564,1.0137412310270033,mohamed_v2_tuned
2021-05-05,0.013122141,0.007537340046588348,1.0,0.007537340046588348,1.0206870004006274,1.021382143404501,mohamed_v2_tuned
2021-05-06,0.018009424,0.00811439281519144,1.0,0.00811439281519144,1.0289692556632375,1.0296700393305072,mohamed_v2_tuned
2021-05-07,0.016210318,-0.025254345102111553,1.0,-0.025254345102111553,1.0029833109812551,1.0036663968159498,mohamed_v2_tuned
2021-05-10,-0.008938342,-0.00138142249981843,0.0,-0.0,1.0029833109812551,1.0022799094730765,mohamed_v2_tuned
2021-05-11,0.0049926043,-0.02588295156419107,1.0,-0.02588295156419107,0.9770231425234354,0.976337947122423,mohamed_v2_tuned
2021-05-12,-0.0040964186,0.007731331301717326,0.0,0.0,0.9770231425234354,0.9838863392540651,mohamed_v2_tuned
2021-05-13,-0.008353621,0.022076840957583332,0.0,0.0,0.9770231425234354,1.005607441486116,mohamed_v2_tuned
2021-05-14,-0.00911051,-0.006066395715141115,0.0,-0.0,0.9770231425234354,0.9995070288119706,mohamed_v2_tuned
2021-05-17,-0.02426675,-0.006750724135151098,0.0,-0.0,0.9770231425234354,0.9927596325893164,mohamed_v2_tuned
2021-05-18,-0.009876549,0.0011482686232568984,0.0,0.0,0.9770231425234354,0.9938995873258548,mohamed_v2_tuned
2021-05-19,-0.011288613,0.019343408987298583,0.0,0.0,0.9770231425234354,1.0131249935358062,mohamed_v2_tuned
2021-05-20,-0.009033591,-0.00553470450068172,0.0,-0.0,0.9770231425234354,1.0075176460743305,mohamed_v2_tuned
2021-05-21,-0.00657019,0.01681905701890285,0.0,0.0,0.9770231425234354,1.0244631428112054,mohamed_v2_tuned
2021-05-24,-0.020445734,0.0013833913012193388,0.0,0.0,0.9770231425234354,1.0258803762113902,mohamed_v2_tuned
2021-05-25,0.0013315082,0.003483808324643789,1.0,0.003483808324643789,0.9804269038807282,1.0294543468061241,mohamed_v2_tuned
2021-05-26,0.006784141,-0.003741058814632381,1.0,-0.003741058814632381,0.9767590691698624,1.0256030975477435,mohamed_v2_tuned
2021-05-27,0.01043427,0.0031542531169403976,1.0,0.0031542531169403976,0.9798400145082913,1.0288381093149273,mohamed_v2_tuned
2021-05-28,0.013042867,-0.003324006156704251,1.0,-0.003324006156704251,0.9765830202674806,1.0254182451053124,mohamed_v2_tuned
2021-06-01,-0.0136292875,0.0019529892499856594,0.0,0.0,0.9765830202674806,1.0274208759147423,mohamed_v2_tuned
2021-06-02,0.013078451,-0.010405737271721005,1.0,-0.010405737271721005,0.9664209539345534,1.016729804212492,mohamed_v2_tuned
2021-06-03,0.014978945,0.016969715465198876,1.0,0.016969715465198876,0.9828208425424289,1.0339834196949653,mohamed_v2_tuned
2021-06-04,0.017515242,0.0029797377288829363,1.0,0.0029797377288829363,0.9857493908876851,1.0370644191016698,mohamed_v2_tuned
2021-06-07,-0.0044909716,0.0004753525228997635,0.0,0.0,0.9857493908876851,1.0375573902896993,mohamed_v2_tuned
2021-06-08,0.013510644,0.0002375180245459685,1.0,0.0002375180245459685,0.9859835241357061,1.037803828871394,mohamed_v2_tuned
2021-06-09,0.017442226,0.010420406732530862,1.0,0.010420406732530862,0.9962578734887744,1.0486181668768118,mohamed_v2_tuned
2021-06-10,0.017979205,0.0026149085203444056,1.0,0.0026149085203444056,0.9988629966906204,1.0513602074559658,mohamed_v2_tuned
2021-06-11,0.014546335,0.009582755904441465,1.0,0.009582755904441465,1.0084348569698856,1.0614351356916594,mohamed_v2_tuned
2021-06-14,-0.0018440187,-0.006531014879743835,0.0,-0.0,1.0084348569698856,1.0545028870265742,mohamed_v2_tuned
2021-06-15,0.015538037,-0.0036521941340911246,1.0,-0.0036521941340911246,1.004751857100647,1.0506516377681936,mohamed_v2_tuned
2021-06-16,0.009893477,0.012697535111188207,1.0,0.012697535111188207,1.017509729084214,1.0639923238283826,mohamed_v2_tuned
2021-06-17,0.006269574,-0.007847314194173394,1.0,-0.007847314194173394,1.009525010544462,1.0556428417631125,mohamed_v2_tuned
2021-06-18,0.013967931,0.005049121338166707,1.0,0.005049121338166707,1.014622224816615,1.0609729105609416,mohamed_v2_tuned
2021-06-21,-0.0010721385,0.009321704347789117,0.0,0.0,1.014622224816615,1.070862986354204,mohamed_v2_tuned
2021-06-22,0.008462012,0.0004890609275087776,1.0,0.0004890609275087776,1.015118436902955,1.0713867035995452,mohamed_v2_tuned
2021-06-23,0.011921883,0.006182850619548708,1.0,0.006182850619548708,1.0213947625594757,1.078010927543672,mohamed_v2_tuned
2021-06-24,0.0075097084,-0.0012290239085315235,1.0,-0.0012290239085315235,1.0201394439762412,1.0766860263400626,mohamed_v2_tuned
2021-06-25,0.011006832,0.012161621083729424,1.0,0.012161621083729424,1.0325459933464467,1.0897802738185567,mohamed_v2_tuned
2021-06-28,-0.0043904483,0.003618780385680642,0.0,0.0,1.0325459933464467,1.093723949298153,mohamed_v2_tuned
2021-06-29,0.0013951659,-0.0015775023916140274,1.0,-0.0015775023916140274,1.0309171495724911,1.0919985971523696,mohamed_v2_tuned
2021-06-30,0.0028517842,0.0003950417609426271,1.0,0.0003950417609426271,1.0313244048986443,1.0924299822011356,mohamed_v2_tuned
2021-07-01,0.0030938387,0.011478712920286904,1.0,0.011478712920286904,1.0431626816701616,1.1049696723523366,mohamed_v2_tuned
2021-07-02,-0.002988547,0.004321848454328592,0.0,0.0,1.0431626816701616,1.1097451838228725,mohamed_v2_tuned
2021-07-06,-0.008647323,0.0021100245994436495,0.0,0.0,1.0431626816701616,1.1120867734598527,mohamed_v2_tuned
2021-07-07,0.00064760447,-0.006039681727754154,1.0,-0.006039681727754154,1.0368623110826032,1.1053701232945101,mohamed_v2_tuned
2021-07-08,-0.0015052259,0.006243612399441156,0.0,0.0,1.0368623110826032,1.1122716259022836,mohamed_v2_tuned
2021-07-09,0.00020968914,0.0039057190215439075,1.0,0.0039057190215439075,1.0409120039337205,1.1166158463486937,mohamed_v2_tuned
2021-07-12,-0.0041499436,0.0,0.0,0.0,1.0409120039337205,1.1166158463486937,mohamed_v2_tuned
2021-07-13,-0.0009614825,0.0017934823475580508,0.0,0.0,1.0409120039337205,1.1186184771581238,mohamed_v2_tuned
2021-07-14,0.00035339594,-0.007023489297120045,1.0,-0.007023489297120045,1.0336011696148482,1.110761872256243,mohamed_v2_tuned
2021-07-15,0.0021647215,-0.008099364804001197,1.0,-0.008099364804001197,1.0252296566802952,1.1017654066424643,mohamed_v2_tuned
2021-07-16,0.0070818067,-0.00819349168280803,1.0,-0.00819349168280803,1.016829446015317,1.0927381009467336,mohamed_v2_tuned
2021-07-19,-0.00077852607,0.011616417969394943,0.0,0.0,1.016829446015317,1.1054318034584139,mohamed_v2_tuned
2021-07-20,0.0101310015,0.007720362740605946,1.0,0.007720362740605946,1.0246797381838848,1.113966137966115,mohamed_v2_tuned
2021-07-21,0.011829078,0.00661028505524941,1.0,0.00661028505524941,1.0314531633436186,1.1213297716799664,mohamed_v2_tuned
2021-07-22,0.010908127,0.011677427826496167,1.0,0.011677427826496167,1.0434978832149748,1.1344240191584607,mohamed_v2_tuned
2021-07-23,0.0069845915,0.0007875557244159115,1.0,0.0007875557244159115,1.0443196959463166,1.1353174412886637,mohamed_v2_tuned
2021-07-26,0.0011640787,-0.011017931738149467,1.0,-0.011017931738149467,1.032813452823575,1.1228085912194148,mohamed_v2_tuned
2021-07-27,0.009893835,0.003841599002883944,1.0,0.003841599002883944,1.0367811079541072,1.1271219715838727,mohamed_v2_tuned
2021-07-28,0.0053905845,0.0017768483665132617,1.0,0.0017768483665132617,1.0386233107722072,1.1291246964179427,mohamed_v2_tuned
2021-07-29,0.010981798,-0.005211753997083846,1.0,-0.005211753997083846,1.0332102615808256,1.1232399762681804,mohamed_v2_tuned
2021-07-30,0.011970162,8.228537371191003e-05,1.0,8.228537371191003e-05,1.0332952796733228,1.1233324024893958,mohamed_v2_tuned
2021-08-02,0.0025261045,0.006061413653544179,1.0,0.006061413653544179,1.0395585097896773,1.1301413848513135,mohamed_v2_tuned
2021-08-03,0.01191026,0.0014448864066531897,1.0,0.0014448864066531897,1.041060553749393,1.1317743107758813,mohamed_v2_tuned
2021-08-04,0.013614595,0.006342944174531295,1.0,0.006342944174531295,1.047663942724132,1.1389530920473014,mohamed_v2_tuned
2021-08-05,0.011426687,-0.004382356090352091,1.0,-0.004382356090352091,1.0430727062640928,1.1339617940277427,mohamed_v2_tuned
2021-08-06,0.013332486,0.0018476381358878413,1.0,0.0018476381358878413,1.0449999271746901,1.136056945083028,mohamed_v2_tuned
2021-08-09,0.001809001,-0.005125741306984621,1.0,-0.005125741306984621,1.039643527882175,1.1302338110725292,mohamed_v2_tuned
2021-08-10,0.014449835,-0.0017173832981729475,1.0,-0.0017173832981729475,1.0378580614513364,1.1282927664023628,mohamed_v2_tuned
2021-08-11,0.014433444,0.003604509311649018,1.0,0.003604509311649018,1.0415990304980078,1.1323597081851262,mohamed_v2_tuned
2021-08-12,0.018102527,0.0035099408189984693,1.0,0.0035099408189984693,1.045254981452182,1.1363342237466745,mohamed_v2_tuned
2021-08-13,0.013805509,0.0004338258742255796,1.0,0.0004338258742255796,1.0457084401082992,1.1368271949347037,mohamed_v2_tuned
2021-08-16,0.0016688704,-0.00880806521554478,1.0,-0.00880806521554478,1.0364977719713797,1.1268139468629141,mohamed_v2_tuned
2021-08-17,0.015990674,-0.009624639557899384,1.0,-0.009624639557899384,1.0265218545135895,1.1159687687755446,mohamed_v2_tuned
2021-08-18,0.018022418,0.004831451481970062,1.0,0.004831451481970062,1.0314814450488539,1.1213605177372776,mohamed_v2_tuned
2021-08-19,0.017977715,0.010358335036161126,1.0,0.010358335036161126,1.0421658754402534,1.1329759456763235,mohamed_v2_tuned
2021-08-20,0.014753282,0.014956625338377716,1.0,0.014956625338377716,1.0577531599796557,1.1499214424131985,mohamed_v2_tuned
2021-08-23,0.0019618869,0.0030543742392170614,1.0,0.0030543742392170614,1.060983933982948,1.1534337328440287,mohamed_v2_tuned
2021-08-24,0.017139256,0.0011485767593280016,1.0,0.0011485767593280016,1.0622025554715413,1.1547585400229983,mohamed_v2_tuned
2021-08-25,0.018339932,-0.006349985172755868,1.0,-0.006349985172755868,1.0554575849938337,1.147425840415739,mohamed_v2_tuned
2021-08-26,0.016898513,0.00972019490539533,1.0,0.00972019490539533,1.0657168384343516,1.158579043224067,mohamed_v2_tuned
2021-08-27,0.016611338,0.011222213394346925,1.0,0.011222213394346925,1.0776765402132107,1.1715808644813457,mohamed_v2_tuned
2021-08-30,6.514788e-05,-0.0008152252422881645,1.0,-0.0008152252422881645,1.076797991094607,1.1706257621872387,mohamed_v2_tuned
2021-08-31,0.007965207,0.0016580453875365553,1.0,0.0016580453875365553,1.07858337103705,1.1725667128327646,mohamed_v2_tuned
2021-09-01,0.011689484,-0.00047294309246892485,1.0,-0.00047294309246892485,1.0780732624820661,1.1720121555054714,mohamed_v2_tuned
2021-09-02,0.0074952245,0.003075745127516516,1.0,0.003075745127516516,1.0813891410662513,1.1756169661821576,mohamed_v2_tuned
2021-09-03,0.007907093,0.0014151479858972582,1.0,0.0014151479858972582,1.0829194667312023,1.1772806381640368,mohamed_v2_tuned
2021-09-07,-0.0029731095,-0.0034806380970179296,0.0,-0.0,1.0829194667312023,1.1731829503239615,mohamed_v2_tuned
2021-09-08,0.0073454976,-0.0034403003382355024,1.0,-0.0034403003382355024,1.0791938985235252,1.1691468486231498,mohamed_v2_tuned
2021-09-09,0.009604394,-0.0075895456124276395,1.0,-0.0075895456124276395,1.0710033072060272,1.1602735552878984,mohamed_v2_tuned
2021-09-10,0.014078319,-0.0006904319502732958,1.0,-0.0006904319502732958,1.0702638523038839,1.1594724653542705,mohamed_v2_tuned
2021-09-13,0.0041173697,-0.002843187746972564,1.0,-0.002843187746972564,1.067220891232986,1.156175867447823,mohamed_v2_tuned
2021-09-14,0.016816795,0.007434786427379603,1.0,0.007434786427379603,1.0751554506301408,1.164771788094788,mohamed_v2_tuned
2021-09-15,0.015614927,0.0006877655707460129,1.0,0.0006877655707460129,1.0758949055322842,1.165572878028416,mohamed_v2_tuned
2021-09-16,0.01647067,-0.011842169160846017,1.0,-0.011842169160846017,1.0631539760616784,1.1517699668375094,mohamed_v2_tuned
2021-09-17,0.016778767,-0.02174778551014578,1.0,-0.02174778551014578,1.0400327314260303,1.1267215206416996,mohamed_v2_tuned
2021-09-20,-0.00055369735,0.0012304667061326935,0.0,0.0,1.0400327314260303,1.1281079139599324,mohamed_v2_tuned
2021-09-21,0.011776686,0.009340471076728418,1.0,0.009340471076728418,1.0497471270727659,1.1386449733017034,mohamed_v2_tuned
2021-09-22,0.009111226,0.009226949142325136,1.0,0.009226949142325136,1.059433090426568,1.1491511925615223,mohamed_v2_tuned
2021-09-23,0.0097121,0.0009383226329260363,1.0,0.0009383226329260363,1.060427180473386,1.1502294671341566,mohamed_v2_tuned
2021-09-24,0.009051263,-0.007982162097694645,1.0,-0.007982162097694645,1.051962678826046,1.141048149077947,mohamed_v2_tuned
2021-09-27,-0.0064603686,-0.028297585563962113,0.0,-0.0,1.051962678826046,1.108759241446813,mohamed_v2_tuned
2021-09-28,0.0011110306,-0.0016394707697108268,1.0,-0.0016394707697108268,1.050238016763284,1.1069414630798142,mohamed_v2_tuned
2021-09-29,-0.0052443445,-0.003674035094365591,0.0,-0.0,1.050238016763284,1.1028745212970505,mohamed_v2_tuned
2021-09-30,-0.009652495,0.006201813816340218,0.0,0.0,1.050238016763284,1.1097143437409203,mohamed_v2_tuned
2021-10-01,-0.01106596,-0.020989498895900516,0.0,-0.0,1.050238016763284,1.0864219957482053,mohamed_v2_tuned
2021-10-04,-0.026626527,0.013498978593210698,0.0,0.0,1.050238016763284,1.1010875830120035,mohamed_v2_tuned
2021-10-05,-0.0178155,0.0064077690795061315,0.0,0.0,1.050238016763284,1.108143097980256,mohamed_v2_tuned
2021-10-06,-0.017312318,0.009175042871990113,0.0,0.0,1.050238016763284,1.118310358412525,mohamed_v2_tuned
2021-10-07,-0.014892876,-0.0049866312711974725,0.0,-0.0,1.050238016763284,1.1127337570083609,mohamed_v2_tuned
2021-10-08,-0.015186697,-0.007669700369876464,0.0,-0.0,1.050238016763284,1.1041994225006597,mohamed_v2_tuned
2021-10-11,-0.026900053,-0.003487820388149432,0.0,-0.0,1.050238016763284,1.100348173242279,mohamed_v2_tuned
2021-10-12,-0.01275754,0.008008022720102703,0.0,0.0,1.050238016763284,1.1091597864136267,mohamed_v2_tuned
2021-10-13,-0.011116117,0.018416680230034732,0.0,0.0,1.050238016763284,1.12958682752402,mohamed_v2_tuned
2021-10-14,-0.005169511,0.006300623320047549,0.0,0.0,1.050238016763284,1.1367039286315364,mohamed_v2_tuned
2021-10-15,-0.000110179186,0.010055812409952125,0.0,0.0,1.050238016763284,1.1481344101035107,mohamed_v2_tuned
2021-10-18,-0.011311322,0.007567442292786053,0.0,0.0,1.050238016763284,1.156822850996331,mohamed_v2_tuned
2021-10-19,0.011221111,-0.0013050050144671754,1.0,-0.0013050050144671754,1.048867450885024,1.1553131913749306,mohamed_v2_tuned
2021-10-20,0.011309743,0.006106933597127773,1.0,0.006106933597127773,1.0552728147597674,1.162368612318543,mohamed_v2_tuned
2021-10-21,0.01154393,-0.008402425325279128,1.0,-0.008402425325279128,1.0464059637359513,1.1526018968530882,mohamed_v2_tuned
2021-10-22,0.017099082,0.010237868243193615,1.0,0.010237868243193615,1.057118930121572,1.164402083209925,mohamed_v2_tuned
2021-10-25,0.00037747622,0.003148737767491916,1.0,0.003148737767491916,1.0604475204215764,1.1680684800258745,mohamed_v2_tuned
2021-10-26,0.014643848,0.0023211777119285237,1.0,0.0023211777119285237,1.0629090075706489,1.1707797745477169,mohamed_v2_tuned
2021-10-27,0.010581553,0.011105266370271316,1.0,0.011105266370271316,1.0747128952270817,1.1837815958049955,mohamed_v2_tuned
2021-10-28,0.012137055,0.004919015472528043,1.0,0.004919015472528043,1.079999424587229,1.1896046357908543,mohamed_v2_tuned
2021-10-29,0.0103978515,0.0034187339729556676,1.0,0.0034187339729556676,1.083691655310838,1.193671577573618,mohamed_v2_tuned
2021-11-01,-0.0069082975,0.0041813879870244985,0.0,0.0,1.083691655310838,1.198662781568537,mohamed_v2_tuned
2021-11-02,-0.00095006824,0.010615614991383193,0.0,0.0,1.083691655310838,1.2113873241621689,mohamed_v2_tuned
2021-11-03,-0.0013589859,0.012818578358024135,0.0,0.0,1.083691655310838,1.2269155874988589,mohamed_v2_tuned
2021-11-04,-0.0030994713,0.0009542586551343213,0.0,0.0,1.083691655310838,1.228086382317349,mohamed_v2_tuned
2021-11-05,-0.0062108934,-0.0013547630121752974,0.0,-0.0,1.083691655310838,1.2264226163108292,mohamed_v2_tuned
2021-11-08,-0.0143659115,-0.0068833599235793574,0.0,-0.0,1.083691655310838,1.2179807080243439,mohamed_v2_tuned
2021-11-09,-0.007550001,-0.014696947918016123,0.0,-0.0,1.083691655310838,1.2000801089933617,mohamed_v2_tuned
2021-11-10,-0.0037214756,0.0027726798931699825,0.0,0.0,1.083691655310838,1.203407546981761,mohamed_v2_tuned
2021-11-11,-0.0009288192,0.0105225835471352,0.0,0.0,1.083691655310838,1.2160705034361294,mohamed_v2_tuned
2021-11-12,-0.0015057027,-0.00022808931513684794,0.0,-0.0,1.083691655310838,1.2157931307478427,mohamed_v2_tuned
2021-11-15,-0.0028218925,0.007121026280336951,0.0,0.0,1.083691655310838,1.2244508255833513,mohamed_v2_tuned
2021-11-16,0.004234135,0.0005283867142646947,1.0,0.0005283867142646947,1.0842642635838637,1.22509780913186,mohamed_v2_tuned
2021-11-17,0.0020416975,0.010361378836091006,1.0,0.010361378836091006,1.0954987363772914,1.2377915116435403,mohamed_v2_tuned
2021-11-18,0.0011305809,0.0055755824128811415,1.0,0.0055755824128811415,1.10160677986517,1.2446929202266737,mohamed_v2_tuned
2021-11-19,0.0011066198,-0.011609204571344178,1.0,-0.011609204571344178,1.0888180014005355,1.2302430254872585,mohamed_v2_tuned
2021-11-22,-0.0033769608,-0.004557918513096282,0.0,-0.0,1.0888180014005355,1.2246356780257825,mohamed_v2_tuned
2021-11-23,0.005209744,0.0032202846531090845,1.0,0.0032202846531090845,1.0923243053004745,1.2285793535053788,mohamed_v2_tuned
2021-11-24,0.0045379996,-0.01895876560700549,1.0,-0.01895876560700549,1.0716151848294477,1.205287005512664,mohamed_v2_tuned
2021-11-26,0.0071436763,0.021702428347271985,1.0,0.021702428347271985,1.0948718365940575,1.2314446603877007,mohamed_v2_tuned
2021-11-29,0.0018491149,-0.014686369639801078,1.0,-0.014686369639801078,1.0787921440936292,1.2133592089142877,mohamed_v2_tuned
2021-11-30,0.011838615,-0.01701287918954153,1.0,-0.01701287918954153,1.0604387836755378,1.1927164752795112,mohamed_v2_tuned
2021-12-01,0.016879857,0.007207089739906802,1.0,0.007207089739906802,1.068081461153165,1.201312489951116,mohamed_v2_tuned
2021-12-02,0.019321918,-0.01738862485090875,1.0,-0.01738862485090875,1.0495089933149622,1.180423317734645,mohamed_v2_tuned
2021-12-03,0.014703512,0.008012965012118567,1.0,0.008012965012118567,1.0579186721582987,1.1898820084791417,mohamed_v2_tuned
2021-12-06,-0.0035562813,0.03011386327714516,0.0,0.0,1.0579186721582987,1.2257139525984175,mohamed_v2_tuned
2021-12-07,0.016783714,0.004474270013262505,1.0,0.004474270013262505,1.0626520859496071,1.2311981277813662,mohamed_v2_tuned
2021-12-08,0.017085314,-0.0147142828777449,1.0,-0.0147142828777449,1.047015922556319,1.2130819302506413,mohamed_v2_tuned
2021-12-09,0.015785635,0.010870390013133946,1.0,0.010870390013133946,1.0583973939844673,1.226268603950351,mohamed_v2_tuned
2021-12-10,0.018647194,-0.0144468728396705,1.0,-0.0144468728396705,1.043106861419735,1.2085528573618,mohamed_v2_tuned
2021-12-13,5.066395e-06,-0.010350271395290989,1.0,-0.010350271395290989,1.0323104223097506,1.1960440072925511,mohamed_v2_tuned
2021-12-14,0.015878022,0.022797463440618726,1.0,0.022797463440618726,1.0558444814217267,1.2233107768221743,mohamed_v2_tuned
2021-12-15,0.013990343,-0.02571462478019748,1.0,-0.02571462478019748,1.0286938367557248,1.19185379920662,mohamed_v2_tuned
2021-12-16,0.012240648,-0.004989123911829041,1.0,-0.004989123911829041,1.0235615557368156,1.1859074929175941,mohamed_v2_tuned
2021-12-17,0.008984983,-0.010963604948047934,1.0,-0.010963604948047934,1.012339631199708,1.1729056716603157,mohamed_v2_tuned
2021-12-20,-0.011869192,0.02238038550797805,0.0,0.0,1.012339631199708,1.1991557527565675,mohamed_v2_tuned
2021-12-21,0.0033387542,0.012178569039896558,1.0,0.012178569039896558,1.024668479290097,1.2137597538811025,mohamed_v2_tuned
2021-12-22,0.0058383346,0.007539030660423718,1.0,0.007539030660423718,1.0323934863722348,1.2229103258800005,mohamed_v2_tuned
2021-12-23,0.011145949,0.016527253191248148,1.0,0.016527253191248148,1.049456114914504,1.243121674466011,mohamed_v2_tuned
2021-12-27,-0.0075490773,-0.004634741706768142,0.0,-0.0,1.049456114914504,1.2373601265947758,mohamed_v2_tuned
2021-12-28,0.0148873925,-0.00014939259675317285,1.0,-0.00014939259675317285,1.0492993339403185,1.237175274152345,mohamed_v2_tuned
2021-12-29,0.01819992,-0.0029883743641697658,1.0,-0.0029883743641697658,1.0461636347104308,1.2334781312790835,mohamed_v2_tuned
2021-12-30,0.016503096,-0.006244535935772122,1.0,-0.006244535935772122,1.0396308282987836,1.2257756327623222,mohamed_v2_tuned
2021-12-31,0.017977715,0.009626709849211768,1.0,0.009626709849211768,1.0496390526331116,1.237575819119159,mohamed_v2_tuned
2022-01-03,0.0017559528,-0.012970502763585356,1.0,-0.012970502763585356,1.0360247064001666,1.2215238385371276,mohamed_v2_tuned
2022-01-04,0.017872274,-0.030721095261381448,1.0,-0.030721095261381448,1.0041968927017024,1.1839972883293801,mohamed_v2_tuned
2022-01-05,0.016798496,-0.0007026452034816222,1.0,-0.0007026452034816222,1.0034912985716944,1.1831653583138002,mohamed_v2_tuned
2022-01-06,0.009568453,-0.010832778972766577,1.0,-0.010832778972766577,0.9926206991331727,1.1703483894989526,mohamed_v2_tuned
2022-01-07,0.0047706366,0.0006581372338247959,1.0,0.0006581372338247959,0.9932739797743375,1.1711186393506288,mohamed_v2_tuned
2022-01-10,-0.013157427,0.015022025710203613,0.0,0.0,0.9932739797743375,1.1887112136606526,mohamed_v2_tuned
2022-01-11,0.000472188,0.003965576564854301,1.0,0.003965576564854301,0.9972128837910101,1.1934251389919248,mohamed_v2_tuned
2022-01-12,-0.00063946843,-0.025016141186833152,0.0,-0.0,0.9972128837910101,1.1635702472189868,mohamed_v2_tuned
2022-01-13,-0.0038644671,0.00622254430103264,0.0,0.0,0.9972128837910101,1.1708106146296704,mohamed_v2_tuned
2022-01-14,-0.0074129403,-0.02489413891621106,0.0,-0.0,0.9972128837910101,1.1416642925445049,mohamed_v2_tuned
2022-01-18,-0.025544733,-0.01098361068875442,0.0,-0.0,0.9972128837910101,1.1291246964179438,mohamed_v2_tuned
2022-01-19,-0.019020408,-0.012988456731416576,0.0,-0.0,0.9972128837910101,1.1144591091541454,mohamed_v2_tuned
2022-01-20,-0.023337394,-0.027728626411170132,0.0,-0.0,0.9972128837910101,1.0835566888658845,mohamed_v2_tuned
2022-01-21,-0.025367528,0.004577853622184547,0.0,0.0,0.9972128837910101,1.0885170527788515,mohamed_v2_tuned
2022-01-24,-0.031700343,-0.02318143992183075,0.0,-0.0,0.9972128837910101,1.0632836601159703,mohamed_v2_tuned
2022-01-25,-0.028414607,-0.001564654893406403,0.0,-0.0,0.9972128837910101,1.0616199881340909,mohamed_v2_tuned
2022-01-26,-0.03020668,-0.010070526009067549,0.0,-0.0,0.9972128837910101,1.0509289164318405,mohamed_v2_tuned
2022-01-27,-0.031905353,0.031369045728500966,0.0,0.0,0.9972128837910101,1.0838955536687949,mohamed_v2_tuned
2022-01-28,-0.0332793,0.03197839792598445,0.0,0.0,0.9972128837910101,1.1185567969942207,mohamed_v2_tuned
2022-01-31,-0.037305593,0.006803474187448755,0.0,0.0,0.9972128837910101,1.1261668692897662,mohamed_v2_tuned
2022-02-01,-0.03429988,0.008125413958118832,0.0,0.0,0.9972128837910101,1.1353174412886642,mohamed_v2_tuned
2022-02-02,-0.031901747,-0.040543848781085745,0.0,-0.0,0.9972128837910101,1.0892873026305274,mohamed_v2_tuned
2022-02-03,-0.031579316,0.012614968538106508,0.0,0.0,0.9972128837910101,1.1030286276821704,mohamed_v2_tuned
